fecha;humedad_rela;temp_min;temp_max;temp_ambiente;evaporacion;precipitacion;viento_km
9/5/2017;85.00;32.60;23.40;27.20;2.90;4.00;20.1
10/5/2017;88.00;31.20;23.20;26.20;0.90;18.10;21.2
11/5/2017;85.00;33.80;22.60;26.90;2.20;11.50;16.4
12/5/2017;83.00;32.00;23.60;28.10;3.20;1.20;21.1
13/5/2017;82.00;32.40;24.20;28.00;4.70;0.00;20
14/5/2017;85.00;31.20;24.20;27.60;1.90;1.40;20
15/5/2017;92.00;29.20;23.60;26.10;0.90;1.60;11.5
16/5/2017;84.00;32.00;23.60;27.80;4.40;0.00;21.3
17/5/2017;84.00;31.40;24.40;27.10;2.80;0.20;18.8
18/5/2017;89.00;30.40;23.00;26.30;14.50;0.10;19.4
19/5/2017;96.00;27.80;23.20;24.90;0.00;12.30;10.5
20/5/2017;84.00;32.00;22.60;26.80;3.00;9.80;19.4
21/5/2017;82.00;32.40;22.00;26.70;4.20;0.30;19.7
22/5/2017;82.00;30.80;22.40;26.60;4.80;0.00;19.6
23/5/2017;82.00;33.20;23.00;27.30;4.90;0.00;24.1
24/5/2017;83.00;29.80;23.40;26.30;3.60;0.00;20.1
25/5/2017;79.00;30.80;21.60;26.70;3.00;0.00;20
26/5/2017;80.00;33.40;22.00;27.20;4.90;0.00;19.1
27/5/2017;81.00;32.40;22.20;27.10;3.80;3.00;27.5
28/5/2017;87.00;30.00;22.00;25.60;3.20;0.30;14.7
29/5/2017;78.00;32.40;22.00;26.90;7.10;0.00;25.6
30/5/2017;83.00;30.80;21.20;26.40;5.40;0.00;22.6
31/5/2017;82.00;30.00;20.80;25.90;3.80;0.00;19.9
1/6/2017;81.00;31.00;21.80;26.70;3.10;0.00;17.2
2/6/2017;84.00;30.80;22.60;26.90;2.70;0.00;13.4
3/6/2017;83.00;30.60;23.00;27.00;2.40;0.00;16.4
4/6/2017;84.00;30.20;21.40;26.00;2.20;0.00;16.2
5/6/2017;81.00;31.40;22.20;26.80;4.30;0.00;27.6
6/6/2017;85.00;30.00;22.40;25.50;3.00;0.00;22.2
7/6/2017;86.00;28.00;21.40;25.00;2.20;0.00;14
8/6/2017;83.00;31.00;20.20;25.70;3.40;0.00;18
9/6/2017;81.00;33.00;23.00;27.10;4.40;0.00;28
10/6/2017;86.00;28.40;23.00;25.40;1.80;8.40;29.9
11/6/2017;87.00;27.00;21.00;23.80;2.20;2.20;15.6
12/6/2017;87.00;29.60;20.40;25.50;1.40;1.10;14.1
13/6/2017;93.00;26.80;22.00;24.50;1.30;2.20;12.1
14/6/2017;84.00;30.20;20.80;25.90;2.40;0.00;10.6
15/6/2017;85.00;30.00;21.60;26.30;3.10;0.10;15.2
16/6/2017;85.00;30.00;20.60;26.00;2.60;0.00;15.4
17/6/2017;92.00;31.40;21.80;26.10;3.50;0.00;19.2
18/6/2017;89.00;28.60;22.60;25.50;1.40;0.60;13.7
19/6/2017;87.00;30.20;22.40;26.00;2.70;8.70;15.6
20/6/2017;92.00;27.90;22.60;25.50;1.00;0.30;9
21/6/2017;89.00;28.60;22.20;25.40;0.60;3.20;13.2
22/6/2017;89.00;31.00;22.40;25.50;3.40;0.00;13.5
23/6/2017;80.00;32.60;22.00;26.90;3.30;0.00;21.2
24/6/2017;89.00;28.40;23.60;25.40;2.80;0.00;17.2
25/6/2017;81.00;31.80;22.00;26.50;3.70;0.00;18.7
26/6/2017;82.00;31.00;23.00;26.30;4.40;0.00;29.2
27/6/2017;82.00;30.20;22.40;25.60;2.80;0.00;13.5
28/6/2017;88.00;28.00;22.00;24.70;2.10;0.00;20.3
29/6/2017;84.00;29.40;22.00;25.10;3.60;0.00;17.3
30/6/2017;82.00;32.00;22.40;26.20;3.70;0.00;25.7
1/7/2017;87.00;26.80;22.40;24.50;1.30;0.00;15.4
2/7/2017;85.00;31.20;21.80;25.20;3.80;0.00;18.1
3/7/2017;79.00;32.00;22.60;26.60;4.20;0.00;21.3
4/7/2017;86.00;27.40;23.00;24.50;2.50;0.00;22.9
5/7/2017;82.00;30.00;22.20;25.80;2.80;0.00;12.9
6/7/2017;83.00;29.60;22.90;26.00;3.30;0.00;16.5
7/7/2017;84.00;28.20;22.40;24.80;2.10;0.00;15.7
8/7/2017;82.00;29.40;22.00;25.60;2.50;0.00;12.2
9/7/2017;86.00;27.80;21.40;25.00;1.80;0.00;11.3
10/7/2017;84.00;28.40;22.60;25.40;2.90;0.00;17.9
11/7/2017;75.00;29.60;22.40;25.40;2.80;0.00;11.5
12/7/2017;79.00;29.60;22.80;26.10;2.20;0.00;12.6
13/7/2017;82.00;30.00;21.80;25.60;3.80;0.00;19.4
14/7/2017;84.00;28.80;20.40;24.70;2.80;0.00;14.1
15/7/2017;86.00;28.40;19.40;24.20;1.90;0.00;13.8
16/7/2017;83.00;32.20;21.00;25.20;4.80;0.00;29.7
17/7/2017;88.00;26.80;21.80;23.70;2.40;0.00;21.6
18/7/2017;85.00;28.20;21.80;24.80;2.20;0.00;16.5
19/7/2017;87.00;28.40;21.40;24.60;2.70;0.00;16
20/7/2017;83.00;27.80;20.60;24.60;2.70;0.00;15
21/7/2017;81.00;30.40;20.60;25.60;3.30;0.20;18.5
22/7/2017;87.00;30.00;19.80;24.30;4.10;0.00;22
23/7/2017;83.00;31.20;20.00;24.30;4.80;0.00;37.5
24/7/2017;85.00;27.80;21.40;23.80;2.90;0.00;24.2
25/7/2017;84.00;29.40;21.40;24.70;3.40;0.00;25.9
26/7/2017;86.00;29.40;21.40;24.20;2.60;0.00;19.1
27/7/2017;80.00;29.80;21.80;25.20;3.10;0.00;22.3
28/7/2017;86.00;25.00;21.80;23.60;1.40;0.00;15.7
29/7/2017;83.00;29.20;21.00;24.90;2.50;0.00;18.2
30/7/2017;81.00;28.40;21.00;24.70;2.80;0.00;20.7
31/7/2017;85.00;29.60;20.20;24.80;2.80;0.00;15.5
1/8/2017;84.00;31.60;22.00;25.60;3.70;0.00;18
2/8/2017;82.00;31.60;22.40;25.90;4.20;0.00;28.2
3/8/2017;82.00;30.60;22.20;25.80;4.30;0.00;26.4
4/8/2017;82.00;31.20;21.40;25.00;3.00;0.00;18
5/8/2017;83.00;31.00;21.00;24.00;4.70;0.00;29.1
6/8/2017;83.00;26.60;21.00;23.20;2.50;0.00;18.3
7/8/2017;82.00;29.60;21.40;24.60;3.50;0.40;23.8
8/8/2017;86.00;27.80;20.80;24.00;2.70;0.00;16.9
9/8/2017;84.00;32.70;19.60;25.30;6.60;0.00;32
10/8/2017;84.00;29.80;20.70;24.80;3.50;0.00;23.5
11/8/2017;86.00;28.20;20.80;23.40;2.80;0.00;18.6
12/8/2017;85.00;29.20;20.60;23.40;3.40;0.00;21.9
13/8/2017;84.00;28.20;21.20;24.20;3.50;0.00;27.8
14/8/2017;82.00;31.40;22.00;25.40;4.80;0.00;28.7
15/8/2017;85.00;27.40;22.20;24.20;2.90;0.00;25.7
16/8/2017;81.00;31.80;21.80;25.10;5.10;0.00;34.8
17/8/2017;81.00;28.80;22.00;24.70;2.80;0.00;23.2
18/8/2017;82.00;31.60;22.20;25.70;4.10;0.00;19.2
19/8/2017;82.00;33.00;20.20;25.40;6.60;0.00;36.5
20/8/2017;85.00;29.80;21.40;24.20;3.10;0.00;23.2
21/8/2017;87.00;28.20;22.00;24.80;2.20;0.70;18.2
22/8/2017;90.00;28.00;21.40;24.00;0.60;1.20;11.2
23/8/2017;80.00;30.30;22.20;26.00;3.10;0.00;24.3
24/8/2017;78.00;30.80;22.40;25.70;3.80;0.00;23.7
25/8/2017;84.00;29.00;22.60;24.90;1.60;2.30;21.7
26/8/2017;83.00;29.60;21.40;25.30;2.90;1.30;22.6
27/8/2017;80.00;32.20;21.80;25.80;5.40;0.00;24.2
28/8/2017;81.00;32.00;21.20;25.70;6.60;0.00;37.2
29/8/2017;84.00;30.60;21.80;24.70;3.80;0.00;21
30/8/2017;88.00;26.20;22.20;24.00;2.20;0.00;17.8
31/8/2017;87.00;28.20;21.60;24.50;0.70;0.80;15
1/9/2017;86.00;29.40;21.80;25.10;2.60;0.00;20.4
2/9/2017;82.00;31.80;21.80;25.60;5.70;0.00;32.3
3/9/2017;84.00;32.60;21.00;25.20;6.30;0.00;27.9
4/9/2017;81.00;30.00;20.20;25.20;3.40;0.00;24.3
5/9/2017;83.00;29.00;21.20;24.50;3.60;0.00;23.1
6/9/2017;85.00;29.20;21.60;24.60;3.00;0.00;18.7
7/9/2017;81.00;32.80;22.00;26.10;6.40;0.00;29.7
8/9/2017;83.00;28.40;21.60;25.20;2.60;0.00;19.1
9/9/2017;86.00;27.60;22.00;24.60;2.50;0.00;15.4
10/9/2017;85.00;27.80;22.20;24.50;3.50;0.60;27.5
11/9/2017;90.00;25.20;21.00;22.80;1.80;0.00;19.6
12/9/2017;83.00;32.80;20.80;25.40;5.00;0.00;30.1
13/9/2017;87.00;26.20;22.20;24.00;1.90;0.00;20.2
14/9/2017;83.00;31.20;21.20;24.70;5.20;0.00;35
15/9/2017;84.00;29.40;21.60;24.80;2.80;0.00;19.1
16/9/2017;84.00;30.20;22.00;25.00;3.20;0.00;19.2
17/9/2017;82.00;30.80;21.80;25.40;5.60;0.00;29.5
18/9/2017;85.00;26.80;22.40;24.40;1.20;0.00;18.2
19/9/2017;80.00;33.40;21.80;26.40;6.00;0.00;24
20/9/2017;81.00;28.00;22.20;24.80;3.30;0.00;20
21/9/2017;83.00;29.00;21.60;25.00;2.90;0.00;14.9
22/9/2017;82.00;31.00;20.60;25.60;4.00;0.00;20.6
23/9/2017;81.00;31.20;21.80;25.70;4.20;0.00;22.7
24/9/2017;81.00;30.60;22.40;25.60;5.80;0.00;24.2
25/9/2017;84.00;29.20;22.60;25.40;3.50;0.00;15.7
26/9/2017;84.00;33.40;20.00;25.80;5.60;0.00;24.5
27/9/2017;79.00;31.80;22.80;26.00;3.60;0.00;17.5
28/9/2017;83.00;32.20;22.00;25.80;4.70;0.00;20.2
29/9/2017;80.00;31.40;22.80;26.10;3.50;0.20;20.6
30/9/2017;81.00;33.80;21.80;26.10;5.60;0.00;29.8
1/10/2017;82.00;28.60;21.60;24.40;3.20;0.00;20.2
2/10/2017;80.00;29.40;21.60;25.20;1.90;4.60;28
3/10/2017;89.00;28.80;20.80;24.40;1.40;5.00;13.5
4/10/2017;86.00;31.00;21.80;25.60;2.00;1.20;19.5
5/10/2017;87.00;28.60;21.60;24.60;3.40;1.50;20.4
6/10/2017;90.00;27.00;21.00;24.20;1.80;0.00;12.5
7/10/2017;90.00;31.80;21.20;24.90;4.70;0.00;24.8
8/10/2017;91.00;27.00;21.80;24.00;2.70;0.00;22.6
9/10/2017;88.00;26.80;20.80;23.90;2.80;0.00;18.9
10/10/2017;91.00;26.60;20.20;23.10;2.00;0.10;19.9
11/10/2017;87.00;27.80;20.40;23.90;2.10;0.30;17.7
12/10/2017;92.00;25.60;20.20;22.50;1.20;0.30;10.8
13/10/2017;83.00;32.40;21.60;26.30;3.30;0.00;21.8
14/10/2017;89.00;31.20;21.60;24.80;5.10;0.00;27.9
15/10/2017;85.00;32.40;22.00;25.00;6.00;0.00;20.4
16/10/2017;84.00;30.40;21.80;25.40;3.50;0.00;18
17/10/2017;88.00;29.80;21.40;24.80;3.00;0.00;19.5
18/10/2017;84.00;33.40;22.00;26.20;4.60;0.00;22.5
19/10/2017;80.00;31.60;21.80;25.70;4.30;0.00;22.2
20/10/2017;85.00;31.20;22.00;25.70;2.30;0.00;16.9
21/10/2017;84.00;32.40;21.60;26.40;5.70;0.00;27.1
22/10/2017;87.00;31.80;22.40;25.70;4.30;0.00;17.9
23/10/2017;88.00;29.00;22.60;25.50;2.60;0.00;14.5
24/10/2017;86.00;34.60;21.80;26.90;5.60;0.00;27.3
25/10/2017;79.00;34.80;22.40;27.90;7.70;0.00;30.7
26/10/2017;85.00;31.40;22.20;25.40;4.20;0.00;24.1
27/10/2017;86.00;28.60;22.40;25.30;2.00;0.00;17.1
28/10/2017;83.00;32.60;22.00;25.80;5.20;0.00;28.8
29/10/2017;88.00;28.20;22.60;25.00;3.00;0.00;16
30/10/2017;84.00;31.00;22.40;25.80;4.00;0.00;19.7
31/10/2017;82.00;31.20;22.40;26.10;3.70;0.00;28.3
1/11/2017;87.00;26.20;22.20;24.20;2.20;0.00;20
2/11/2017;87.00;27.80;20.80;24.40;2.20;0.00;19.2
3/11/2017;85.00;29.60;20.20;25.20;3.80;0.00;19.4
4/11/2017;84.00;28.60;19.60;24.40;4.00;0.00;29
5/11/2017;84.00;31.80;20.80;24.80;5.90;0.00;35.7
6/11/2017;83.00;27.40;21.60;24.20;2.60;0.00;17.1
7/11/2017;83.00;30.10;19.20;24.80;5.00;0.00;23.8
8/11/2017;79.00;31.80;20.00;25.60;6.50;0.00;36.8
9/11/2017;82.00;29.20;21.00;23.80;3.60;0.00;22.5
10/11/2017;80.00;31.20;20.80;25.10;4.00;0.00;25.7
11/11/2017;77.00;31.40;20.00;26.30;3.20;0.00;20.9
12/11/2017;86.00;30.60;20.40;23.60;4.10;0.00;20.9
13/11/2017;85.00;30.10;19.20;23.80;3.20;0.00;16.1
14/11/2017;83.00;30.80;18.60;25.20;5.00;0.00;26.2
15/11/2017;85.00;27.00;19.20;23.80;2.20;0.00;14.1
16/11/2017;83.00;29.60;18.80;24.10;3.50;0.00;19.9
17/11/2017;88.00;26.40;21.20;24.00;1.80;0.00;15
18/11/2017;86.00;28.80;20.40;24.30;2.80;0.00;13.8
19/11/2017;85.00;28.00;21.20;24.60;4.20;0.00;12.3
20/11/2017;79.00;32.00;21.00;25.90;4.20;0.00;19.8
21/11/2017;85.00;30.80;21.00;24.80;6.20;0.00;36.3
22/11/2017;83.00;26.20;21.00;23.40;2.90;0.00;25.7
23/11/2017;88.00;27.00;20.60;23.20;2.20;0.00;18.3
24/11/2017;86.00;28.00;19.80;23.80;2.70;0.00;24.4
25/11/2017;85.00;28.60;20.80;23.90;2.30;0.00;16.9
26/11/2017;84.00;30.00;21.40;24.80;4.80;0.00;30.8
27/11/2017;85.00;33.00;21.20;25.60;4.80;0.00;36.2
28/11/2017;79.00;30.40;21.80;25.10;3.70;0.00;24.3
29/11/2017;76.00;32.00;20.60;26.10;5.20;0.00;25.7
30/11/2017;78.00;29.40;21.40;24.80;5.50;0.00;29.5
1/12/2017;80.00;26.80;21.40;23.90;1.40;0.00;18.8
2/12/2017;78.00;30.00;21.80;25.00;3.50;0.00;18.5
3/12/2017;78.00;29.60;22.40;25.60;4.20;0.10;21.5
4/12/2017;83.00;29.60;21.80;24.70;2.50;0.30;19
5/12/2017;79.00;30.60;21.80;25.70;3.20;0.00;16.2
6/12/2017;79.00;32.00;22.00;26.30;4.20;0.00;22.5
7/12/2017;80.00;31.40;22.60;25.90;3.00;7.30;25.5
8/12/2017;81.00;30.00;21.00;24.70;3.40;0.00;22.7
9/12/2017;81.00;28.60;22.00;24.70;3.10;0.00;22.4
10/12/2017;76.00;32.60;22.00;26.00;5.50;0.00;25.5
11/12/2017;80.00;30.80;22.60;25.90;3.70;0.00;21.9
12/12/2017;84.00;27.80;22.40;24.70;2.00;0.00;16.6
13/12/2017;79.00;30.20;22.40;25.80;2.40;3.50;16.2
14/12/2017;86.00;28.40;21.80;25.10;1.40;0.20;13.1
15/12/2017;81.00;29.60;22.40;25.40;2.50;0.20;17.1
16/12/2017;82.00;28.80;22.20;25.30;2.30;0.00;11.6
17/12/2017;83.00;27.60;22.40;24.90;1.40;2.30;12
18/12/2017;85.00;28.20;21.80;24.60;1.10;1.80;16.1
19/12/2017;95.00;25.40;21.60;23.10;0.10;5.40;7
20/12/2017;84.00;28.40;21.40;25.10;2.00;0.00;14
21/12/2017;78.00;29.80;21.60;25.70;2.10;1.20;17.3
22/12/2017;85.00;28.20;21.60;24.50;1.50;0.50;11.9
23/12/2017;81.00;30.00;22.40;25.40;3.30;0.30;20.9
24/12/2017;76.00;31.80;22.00;26.40;4.50;0.00;19.3
25/12/2017;77.00;32.80;21.20;26.00;5.00;0.00;23.6
26/12/2017;75.00;30.20;22.60;26.20;3.50;0.00;13
27/12/2017;75.00;31.60;21.40;26.60;4.40;0.00;19.4
28/12/2017;73.00;31.00;22.60;26.50;4.20;0.00;24.7
29/12/2017;75.00;31.80;21.80;26.20;3.50;0.00;20.6
30/12/2017;78.00;28.00;21.40;25.00;3.10;0.00;20.8
31/12/2017;76.00;29.60;21.60;25.60;2.40;0.00;12.8
1/1/2018;82.00;29.00;20.80;25.00;2.20;0.00;13.8
2/1/2018;76.00;30.80;22.00;26.40;2.40;0.00;15.9
3/1/2018;78.00;33.20;20.60;26.40;5.50;0.00;25.2
4/1/2018;78.00;29.60;21.60;25.50;4.20;0.00;25.2
5/1/2018;75.00;30.40;22.60;26.80;3.90;0.00;18.7
6/1/2018;80.00;30.40;23.00;26.50;2.90;0.00;13.7
7/1/2018;75.00;32.60;22.40;27.00;4.70;0.00;24.1
8/1/2018;76.00;32.20;20.00;26.30;5.50;0.00;25.5
9/1/2018;82.00;28.20;20.60;24.50;2.80;0.00;16
10/1/2018;75.00;32.00;21.00;26.30;3.90;0.00;21.2
11/1/2018;73.00;32.80;22.00;26.10;5.10;0.00;20.8
12/1/2018;73.00;34.00;19.40;26.50;5.70;0.00;23.9
13/1/2018;78.00;28.80;22.20;25.40;3.70;0.00;23.5
14/1/2018;82.00;29.40;23.20;25.40;1.20;1.70;16
15/1/2018;83.00;30.40;22.20;25.30;2.20;1.40;15.4
16/1/2018;81.00;33.20;20.40;26.10;1.00;3.30;21.9
17/1/2018;73.00;32.80;21.20;26.40;4.60;0.30;22.5
18/1/2018;74.00;32.00;22.00;26.90;4.80;0.00;19.5
19/1/2018;71.00;33.40;21.60;27.20;5.80;0.00;22.1
20/1/2018;76.00;33.40;22.80;26.60;1.00;13.10;18.2
21/1/2018;84.00;31.80;21.60;25.70;0.50;9.00;13
22/1/2018;77.00;32.00;22.60;27.20;3.40;7.40;19
23/1/2018;82.00;29.40;21.00;25.90;2.20;0.20;12.5
24/1/2018;86.00;27.80;21.00;25.20;1.10;2.00;11.1
25/1/2018;83.00;30.60;22.80;25.90;2.20;14.30;13.8
26/1/2018;79.00;31.60;22.40;26.60;2.60;2.30;17.2
27/1/2018;82.00;31.20;22.40;26.70;3.30;0.00;12.1
28/1/2018;78.00;30.20;23.20;27.20;2.40;1.50;15.3
29/1/2018;89.00;28.20;22.00;24.80;1.40;6.20;11.3
30/1/2018;84.00;28.20;23.20;25.60;2.30;2.00;18.7
31/1/2018;85.00;30.40;21.80;25.70;2.10;7.20;16.4
1/2/2018;88.00;29.00;23.60;26.00;2.10;0.00;12
2/2/2018;91.00;28.80;23.40;25.40;1.20;4.30;18.2
3/2/2018;89.00;28.20;22.80;24.60;0.80;4.50;11.6
4/2/2018;81.00;32.40;22.20;27.10;2.70;25.40;24.9
5/2/2018;93.00;26.00;21.40;24.10;0.90;12.30;11.2
6/2/2018;94.00;27.20;22.00;23.70;0.00;4.70;14.2
7/2/2018;87.00;28.40;21.80;25.00;1.30;1.50;14.4
8/2/2018;84.00;30.40;22.80;26.60;3.40;1.20;17.4
9/2/2018;84.00;30.60;23.00;26.20;0.60;20.10;18.7
10/2/2018;90.00;29.00;21.60;24.70;0.20;5.90;12.7
11/2/2018;88.00;29.00;22.40;25.20;2.00;1.70;13.3
12/2/2018;81.00;32.60;22.40;26.90;4.60;14.30;23.1
13/2/2018;87.00;29.80;23.20;25.90;1.80;4.90;17
14/2/2018;82.00;32.20;22.80;26.60;3.70;1.30;20.1
15/2/2018;96.00;28.80;23.20;24.40;1.50;48.60;15.2
16/2/2018;90.00;29.40;22.60;25.20;0.00;10.50;12.2
17/2/2018;88.00;30.60;22.40;25.80;0.70;27.60;13
18/2/2018;87.00;30.20;22.40;25.90;0.00;68.20;15.2
19/2/2018;90.00;29.80;22.40;25.30;0.70;26.70;14.4
20/2/2018;83.00;30.80;22.40;26.70;3.90;0.00;16.6
21/2/2018;83.00;33.00;22.40;27.40;5.10;0.00;20.8
22/2/2018;81.00;31.20;23.00;27.30;1.40;14.50;26.5
23/2/2018;78.00;33.00;23.20;27.50;4.40;0.80;21.2
24/2/2018;85.00;32.40;23.60;26.80;1.40;34.50;18.5
25/2/2018;82.00;32.20;23.20;27.00;5.10;0.00;24.2
26/2/2018;79.00;33.60;21.60;27.30;5.70;0.00;23.7
27/2/2018;77.00;33.40;22.60;27.80;4.20;35.80;29
28/2/2018;80.00;31.40;22.20;26.70;4.30;1.00;18.9
1/3/2018;76.00;31.80;23.40;27.40;4.40;0.00;20.7
2/3/2018;88.00;30.40;23.40;26.00;2.20;7.60;21.5
3/3/2018;85.00;27.60;23.00;25.50;1.00;22.40;18.8
4/3/2018;90.00;28.80;21.80;24.60;0.00;8.60;14.9
5/3/2018;83.00;30.00;22.40;25.70;3.20;1.60;20.2
6/3/2018;82.00;32.00;22.60;26.80;1.10;5.60;19
7/3/2018;78.00;32.80;23.20;27.60;3.30;2.50;22.4
8/3/2018;85.00;30.40;21.40;26.10;1.60;1.20;11.7
9/3/2018;79.00;32.20;23.20;26.60;4.10;0.00;17.3
10/3/2018;75.00;33.20;21.00;27.00;4.40;8.10;21.7
11/3/2018;81.00;32.20;21.40;26.30;3.10;0.00;13.7
12/3/2018;84.00;31.60;22.20;26.50;4.20;2.60;17.5
13/3/2018;77.00;33.60;22.60;27.60;5.00;0.00;17.8
14/3/2018;77.00;32.20;22.80;26.50;4.70;0.00;20.5
15/3/2018;82.00;30.80;23.20;26.60;2.70;0.50;15
16/3/2018;88.00;32.40;23.20;24.60;0.50;15.50;18.7
17/3/2018;86.00;31.60;23.00;26.60;2.20;0.90;14.8
18/3/2018;81.00;32.20;22.80;27.20;3.70;0.00;14.1
19/3/2018;82.00;31.60;23.60;27.40;3.30;0.20;15.1
20/3/2018;80.00;32.60;22.60;27.30;3.90;0.20;17.7
21/3/2018;81.00;31.00;22.40;27.20;2.00;3.30;12.4
22/3/2018;82.00;30.20;22.40;26.10;2.80;0.80;18.1
23/3/2018;97.00;25.20;22.80;24.00;1.60;15.60;6.5
24/3/2018;85.00;33.40;21.80;26.60;1.20;8.30;12
25/3/2018;80.00;32.00;22.60;26.90;4.10;0.00;17.6
26/3/2018;83.00;30.40;23.40;26.80;3.40;0.00;13.2
27/3/2018;84.00;29.80;23.20;26.60;2.00;0.00;10.5
28/3/2018;86.00;31.60;24.00;26.80;0.50;14.00;12.5
29/3/2018;89.00;29.80;23.20;25.60;0.30;28.90;11.3
30/3/2018;87.00;32.20;22.40;26.10;0.60;13.40;17.1
31/3/2018;90.00;29.40;23.20;25.40;2.50;0.00;11.5
1/4/2018;87.00;31.60;23.20;26.30;3.30;0.20;14.8
2/4/2018;84.00;29.60;23.00;26.20;2.40;0.30;12
3/4/2018;83.00;31.20;23.00;26.70;1.70;1.90;15.7
4/4/2018;86.00;31.80;23.60;25.90;1.30;2.20;14.4
5/4/2018;87.00;28.80;22.80;25.60;1.80;0.30;11
6/4/2018;74.00;33.00;21.40;27.20;5.40;0.00;18.8
7/4/2018;79.00;32.00;21.80;26.40;3.80;0.00;12.5
8/4/2018;81.00;32.80;21.80;26.40;4.80;0.00;16.8
9/4/2018;85.00;27.80;23.20;25.70;1.40;0.30;6.9
10/4/2018;76.00;33.00;20.00;26.00;6.00;0.00;14.9
11/4/2018;78.00;33.00;21.00;26.80;4.20;0.00;12.1
12/4/2018;77.00;32.80;19.60;26.10;1.60;0.00;15.7
13/4/2018;79.00;31.20;19.60;25.90;3.70;0.00;12.7
14/4/2018;79.00;33.80;18.80;25.80;5.20;0.00;15.3
15/4/2018;77.00;32.40;19.80;26.60;4.70;0.00;13.7
16/4/2018;83.00;33.20;20.60;25.50;4.60;0.00;19
17/4/2018;74.00;34.20;21.20;27.60;6.60;0.20;17.5
18/4/2018;75.00;33.40;22.60;27.80;4.30;0.20;14.2
19/4/2018;87.00;28.40;23.20;25.50;1.60;0.00;6.5
20/4/2018;75.00;33.00;23.60;27.60;5.00;0.00;17.2
21/4/2018;76.00;33.20;22.80;27.20;5.00;0.00;14.3
22/4/2018;79.00;33.00;23.40;27.60;3.90;1.70;15.2
23/4/2018;81.00;33.00;23.20;27.10;4.30;1.90;11.3
24/4/2018;77.00;33.00;21.20;27.10;4.80;0.00;18.7
25/4/2018;76.00;32.60;22.80;27.70;4.60;0.00;13.3
26/4/2018;75.00;34.20;21.80;27.90;5.50;3.70;17.4
27/4/2018;76.00;33.60;22.20;27.20;4.70;23.60;14.7
28/4/2018;84.00;31.80;21.80;26.40;3.50;0.40;14.3
29/4/2018;78.00;33.40;22.40;27.60;3.70;27.60;21.6
30/4/2018;84.00;30.80;23.20;26.80;3.10;0.30;10.5
1/5/2018;81.00;31.80;22.60;27.00;3.90;0.10;10.2
2/5/2018;82.00;29.80;23.20;26.20;2.60;0.00;12.7
3/5/2018;79.00;30.40;23.40;27.10;0.90;0.20;16.4
4/5/2018;82.00;31.20;23.00;26.30;0.90;11.40;20.2
5/5/2018;79.00;31.60;21.80;26.90;2.20;1.00;13.5
6/5/2018;84.00;29.60;23.40;26.40;3.20;0.00;11
7/5/2018;80.00;30.80;22.00;26.70;2.70;2.10;15.3
8/5/2018;91.00;27.60;23.40;24.60;0.50;8.60;18.2
9/5/2018;83.00;30.40;22.00;26.30;3.10;0.30;17.2
10/5/2018;82.00;33.40;23.80;27.40;4.20;0.30;18.2
11/5/2018;81.00;30.60;22.80;26.70;3.30;0.00;15.8
12/5/2018;88.00;27.80;22.80;25.10;1.80;1.60;17.6
13/5/2018;87.00;28.60;22.60;25.50;1.50;0.50;13.3
14/5/2018;86.00;28.40;22.60;25.10;1.40;1.30;12.7
15/5/2018;79.00;33.00;22.00;27.10;5.30;0.00;19.1
16/5/2018;86.00;29.00;23.80;25.90;1.70;0.50;10.7
17/5/2018;84.00;30.20;23.40;26.20;3.40;0.00;18.6
18/5/2018;84.00;28.00;23.00;25.30;1.50;0.00;12.5
19/5/2018;85.00;28.60;23.00;25.50;2.50;0.00;16.9
20/5/2018;84.00;28.60;23.00;25.40;1.80;0.00;17.4
21/5/2018;82.00;30.80;22.00;26.10;2.90;0.00;13.8
22/5/2018;85.00;31.40;23.20;26.50;3.30;0.00;13.5
23/5/2018;85.00;28.60;22.80;25.00;2.00;0.00;12.7
24/5/2018;81.00;32.60;21.40;26.50;5.60;0.00;24
25/5/2018;82.00;27.60;23.40;25.20;2.00;0.00;22.6
26/5/2018;81.00;29.00;22.00;25.50;2.60;0.00;16.6
27/5/2018;82.00;30.60;22.00;25.80;3.90;0.00;14.5
28/5/2018;77.00;31.80;21.60;26.50;5.50;0.00;26.2
29/5/2018;80.00;33.00;22.00;26.50;4.20;0.00;19
30/5/2018;80.00;29.20;21.40;25.10;2.50;0.00;14.3
31/5/2018;85.00;29.20;22.40;25.50;2.60;0.00;16.4
1/6/2018;84.00;27.60;22.40;24.60;1.40;0.00;11.7
2/6/2018;83.00;28.80;22.00;25.50;1.40;0.90;13.4
3/6/2018;85.00;30.40;21.80;25.50;2.90;0.00;9.4
4/6/2018;81.00;31.00;21.20;25.60;4.20;0.00;15.2
5/6/2018;81.00;33.00;19.40;25.30;5.10;0.00;21.7
6/6/2018;85.00;27.20;21.40;23.70;2.90;0.00;18.5
7/6/2018;87.00;26.00;20.60;23.20;1.90;0.00;20.2
8/6/2018;81.00;31.60;20.80;25.10;3.70;0.00;19.7
9/6/2018;84.00;27.60;20.80;24.00;1.90;0.00;13.2
10/6/2018;82.00;30.40;21.00;25.00;3.60;0.00;18.4
11/6/2018;84.00;28.40;21.20;24.30;2.60;0.00;11.5
12/6/2018;82.00;29.00;21.80;25.10;2.80;0.00;13.3
13/6/2018;80.00;29.00;21.40;25.30;2.80;0.00;23.5
